id,supplier_id,brand_id,list_price,cost,description,category_id,catalog_number,weight,condition,is_obsolete,ship_time,freight_class
2930060,9,9,111.69,46.91,Climax GH1C-250-SS 2 1/2^ ID SPLIT Recessed Screw Collar SS,115,GH1C-250-SS,1.5438,1,FALSE,24,50
2930061,9,9,30.67,12.88,Climax GH1C-262-B 2 5/8^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-262-B,1.6625,1,FALSE,24,50
2930062,9,9,111.69,46.91,Climax GH1C-262-SS 2 5/8^ ID SPLIT Recessed Screw Collar SS,115,GH1C-262-SS,1.6625,1,FALSE,24,50
2930063,9,9,32.12,13.49,Climax GH1C-275-B 2 3/4^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-275-B,1.6562,1,FALSE,24,50
2930064,9,9,119.55,50.21,Climax GH1C-275-SS 2 3/4^ ID SPLIT Recessed Screw Collar SS,115,GH1C-275-SS,1.6562,1,FALSE,24,50
2930065,9,9,34.26,14.39,Climax GH1C-287-B 2 7/8^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-287-B,1.87,1,FALSE,24,50
2930066,9,9,119.55,50.21,Climax GH1C-287-SS 2 7/8^ ID SPLIT Recessed Screw Collar SS,115,GH1C-287-SS,1.87,1,FALSE,24,50
2930067,9,9,33.07,13.89,Climax GH1C-293-B 2 15/16^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-293-B,1.8312,1,FALSE,24,50
2930068,9,9,120.45,50.59,Climax GH1C-293-SS 2 15/16^ ID SPLIT Recessed Screw Collar SS,115,GH1C-293-SS,1.8312,1,FALSE,24,50
2930069,9,9,31.81,13.36,Climax GH1C-300-B 3^ ID SPLIT Recessed Screw Collar STL BO,115,GH1C-300-B,1.7688,1,FALSE,24,50
2930070,9,9,120.45,50.59,Climax GH1C-300-SS 3^ ID SPLIT Recessed Screw Collar SS,115,GH1C-300-SS,1.7688,1,FALSE,24,50
2930071,9,9,5.29,2.22,Climax GH2C-012-B 1/8^ ID 2PC Recessed Screw Collar STL BO,113,GH2C-012-B,0.03,1,FALSE,24,50
2930072,9,9,9.81,4.12,Climax GH2C-012-SS 1/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-012-SS,0.03,1,FALSE,24,50
2930073,9,9,4.79,2.01,Climax GH2C-018-B 3/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-018-B,0.03,1,FALSE,24,50
2930074,9,9,9.29,3.9,Climax GH2C-018-SS 3/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-018-SS,0.03,1,FALSE,24,50
2930075,9,9,4.36,1.83,Climax GH2C-025-B 1/4^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-025-B,0.0262,1,FALSE,24,50
2930076,9,9,9.17,3.85,Climax GH2C-025-SS 1/4^ ID 2PC Recessed Screw Collar SS,117,GH2C-025-SS,0.0262,1,FALSE,24,50
2930077,9,9,4.36,1.83,Climax GH2C-031-B 5/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-031-B,0.025,1,FALSE,24,50
2930078,9,9,9.31,3.91,Climax GH2C-031-SS 5/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-031-SS,0.025,1,FALSE,24,50
2930079,9,9,4.4,1.85,Climax GH2C-037-B 3/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-037-B,0.0556,1,FALSE,24,50
2930080,9,9,10.43,4.38,Climax GH2C-037-SS 3/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-037-SS,0.0556,1,FALSE,24,50
2930081,9,9,4.33,1.82,Climax GH2C-043-B 7/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-043-B,0.0519,1,FALSE,24,50
2930082,9,9,11.24,4.72,Climax GH2C-043-SS 7/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-043-SS,0.06,1,FALSE,24,50
2930083,9,9,4.19,1.76,Climax GH2C-050-B 1/2^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-050-B,0.0906,1,FALSE,24,50
2930084,9,9,11.67,4.9,Climax GH2C-050-SS 1/2^ ID 2PC Recessed Screw Collar SS,117,GH2C-050-SS,0.0906,1,FALSE,24,50
2930085,9,9,4.86,2.04,Climax GH2C-056-B 9/16 ID 2PC Recessed Screw Collar STL BO,117,GH2C-056-B,0.0881,1,FALSE,24,50
2930086,9,9,15.4,6.47,Climax GH2C-056-SS 9/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-056-SS,0.0881,1,FALSE,24,50
2930087,9,9,4.98,2.09,Climax GH2C-062-B 5/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-062-B,0.1375,1,FALSE,24,50
2930088,9,9,14.1,5.92,Climax GH2C-062-SS 5/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-062-SS,0.1375,1,FALSE,24,50
2930089,9,9,5.4,2.27,Climax GH2C-068-B 11/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-068-B,0.1312,1,FALSE,24,50
2930090,9,9,18.69,7.85,Climax GH2C-068-SS 11/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-068-SS,0.1312,1,FALSE,24,50
2930091,9,9,5.52,2.32,Climax GH2C-075-B 3/4^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-075-B,0.225,1,FALSE,24,50
2930092,9,9,18.5,7.77,Climax GH2C-075-SS 3/4^ ID 2PC Recessed Screw Collar SS,117,GH2C-075-SS,0.225,1,FALSE,24,50
2930093,9,9,6.48,2.72,Climax GH2C-081-B 13/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-081-B,0.2188,1,FALSE,24,50
2930094,9,9,21.17,8.89,Climax GH2C-081-SS 13/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-081-SS,0.2188,1,FALSE,24,50
2930095,9,9,6.07,2.55,Climax GH2C-087-B 7/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-087-B,0.2562,1,FALSE,24,50
2930096,9,9,20.17,8.47,Climax GH2C-087-SS 7/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-087-SS,0.2562,1,FALSE,24,50
2930097,9,9,7.05,2.96,Climax GH2C-093-B 15/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-093-B,0.2438,1,FALSE,24,50
2930098,9,9,20.17,8.47,Climax GH2C-093-SS 15/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-093-SS,0.2438,1,FALSE,24,50
2930099,9,9,6.48,2.72,Climax GH2C-100-B 1^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-100-B,0.2812,1,FALSE,24,50
2930100,9,9,23.81,10,Climax GH2C-100-SS 1^ ID 2PC Recessed Screw Collar SS,117,GH2C-100-SS,0.2812,1,FALSE,24,50
2930101,9,9,6.74,2.83,Climax GH2C-106-B 1 1/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-106-B,0.2688,1,FALSE,24,50
2930102,9,9,24.79,10.41,Climax GH2C-106-SS 1 1/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-106-SS,0.2688,1,FALSE,24,50
2930103,9,9,6.88,2.89,Climax GH2C-112-B 1 1/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-112-B,0.3125,1,FALSE,24,50
2930104,9,9,25.21,10.59,Climax GH2C-112-SS 1 1/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-112-SS,0.3125,1,FALSE,24,50
2930105,9,9,6.88,2.89,Climax GH2C-118-B 1 3/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-118-B,0.2938,1,FALSE,24,50
2930106,9,9,26.4,11.09,Climax GH2C-118-SS 1 3/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-118-SS,0.29,1,FALSE,24,50
2930107,9,9,7.31,3.07,Climax GH2C-125-B 1 1/4^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-125-B,0.3312,1,FALSE,24,50
2930108,9,9,27.17,11.41,Climax GH2C-125-SS 1 1/4^ ID 2PC Recessed Screw Collar SS,117,GH2C-125-SS,0.3312,1,FALSE,24,50
2930109,9,9,8.31,3.49,Climax GH2C-131-B 1 5/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-131-B,0.3125,1,FALSE,24,50
2930110,9,9,28.21,11.85,Climax GH2C-131-SS 1 5/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-131-SS,0.3125,1,FALSE,24,50
2930111,9,9,8.55,3.59,Climax GH2C-137-B 1 3/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-137-B,0.3625,1,FALSE,24,50
2930112,9,9,30.62,12.86,Climax GH2C-137-SS 1 3/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-137-SS,0.31,1,FALSE,24,50
2930113,9,9,8.64,3.63,Climax GH2C-143-B 1 7/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-143-B,0.3438,1,FALSE,24,50
2930114,9,9,31,13.02,Climax GH2C-143-SS 1 7/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-143-SS,0.3438,1,FALSE,24,50
2930115,9,9,10.67,4.48,Climax GH2C-150-B 1 1/2^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-150-B,0.3875,1,FALSE,24,50
2930116,9,9,37.76,15.86,Climax GH2C-150-SS 1 1/2^ ID 2PC Recessed Screw Collar SS,117,GH2C-150-SS,0.3875,1,FALSE,24,50
2930117,9,9,10.74,4.51,Climax GH2C-156-B 1 9/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-156-B,0.3625,1,FALSE,24,50
2930118,9,9,45.21,18.99,Climax GH2C-156-SS 1 9/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-156-SS,0.3625,1,FALSE,24,50
2930119,9,9,13.45,5.65,Climax GH2C-162-B 1 5/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-162-B,0.825,1,FALSE,24,50
2930120,9,9,55,23.1,Climax GH2C-162-SS 1 5/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-162-SS,0.7812,1,FALSE,24,50
2930121,9,9,13.45,5.65,Climax GH2C-168-B 1 11/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-168-B,0.7562,1,FALSE,24,50
2930122,9,9,56.33,23.66,Climax GH2C-168-SS 1 11/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-168-SS,0.7562,1,FALSE,24,50
2930123,9,9,13.71,5.76,Climax GH2C-175-B 1 3/4^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-175-B,0.7562,1,FALSE,24,50
2930124,9,9,55,23.1,Climax GH2C-175-SS 1 3/4^ ID 2PC Recessed Screw Collar SS,117,GH2C-175-SS,0.7188,1,FALSE,24,50
2930125,9,9,15.07,6.33,Climax GH2C-187-B 1 7/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-187-B,0.8625,1,FALSE,24,50
2930126,9,9,62.14,26.1,Climax GH2C-187-SS 1 7/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-187-SS,0.8625,1,FALSE,24,50
2930127,9,9,12.95,5.44,Climax GH2C-193-B 1 15/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-193-B,0.8375,1,FALSE,24,50
2930128,9,9,62.14,26.1,Climax GH2C-193-SS 1 15/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-193-SS,0.8375,1,FALSE,24,50
2930129,9,9,12.95,5.44,Climax GH2C-200-B 2^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-200-B,0.7938,1,FALSE,24,50
2930130,9,9,58.83,24.71,Climax GH2C-200-SS 2^ ID 2PC Recessed Screw Collar SS,117,GH2C-200-SS,0.7938,1,FALSE,24,50
2930131,9,9,16.69,7.01,Climax GH2C-212-B 2 1/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-212-B,0.9375,1,FALSE,24,50
2930132,9,9,93.12,39.11,Climax GH2C-212-SS 2 1/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-212-SS,0.9375,1,FALSE,24,50
2930133,9,9,16.83,7.07,Climax GH2C-218-B 2 3/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-218-B,0.9125,1,FALSE,24,50
2930134,9,9,83.05,34.88,Climax GH2C-218-SS 2 3/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-218-SS,0.9125,1,FALSE,24,50
2930135,9,9,17.21,7.23,Climax GH2C-225-B 2 1/4^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-225-B,0.875,1,FALSE,24,50
2930136,9,9,73.95,31.06,Climax GH2C-225-SS 2 1/4^ ID 2PC Recessed Screw Collar SS,117,GH2C-225-SS,0.875,1,FALSE,24,50
2930137,9,9,20.19,8.48,Climax GH2C-237-B 2 5/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-237-B,0.8375,1,FALSE,24,50
2930138,9,9,76.38,32.08,Climax GH2C-237-SS 2 3/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-237-SS,0.8375,1,FALSE,24,50
2930139,9,9,32.33,13.58,Climax GH2C-243-B 2 7/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-243-B,0.8062,1,FALSE,24,50
2930140,9,9,100.79,42.33,Climax GH2C-243-SS 2 7/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-243-SS,0.8062,1,FALSE,24,50
2930141,9,9,32.71,13.74,Climax GH2C-250-B 2 1/2^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-250-B,1.425,1,FALSE,24,50
2930142,9,9,113.07,47.49,Climax GH2C-250-SS 2 1/2^ ID 2PC Recessed Screw Collar SS,117,GH2C-250-SS,1.425,1,FALSE,24,50
2930143,9,9,39.07,16.41,Climax GH2C-262-B 2 5/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-262-B,1.6625,1,FALSE,24,50
2930144,9,9,121.71,51.12,Climax GH2C-262-SS 2 5/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-262-SS,1.6625,1,FALSE,24,50
2930145,9,9,39.74,16.69,Climax GH2C-268-B 2 11/16^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-268-B,1.625,1,FALSE,24,50
2930146,9,9,35.9,15.08,Climax GH2C-275-B 2 3/4^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-275-B,0.9438,1,FALSE,24,50
2930147,9,9,125.12,52.55,Climax GH2C-275-SS 2 3/4^ ID 2PC Recessed Screw Collar SS,117,GH2C-275-SS,1.5688,1,FALSE,24,50
2930148,9,9,36.83,15.47,Climax GH2C-287-B 2 7/8^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-287-B,1.8125,1,FALSE,24,50
2930149,9,9,132.6,55.69,Climax GH2C-287-SS 2 7/8^ ID 2PC Recessed Screw Collar SS,117,GH2C-287-SS,1.8125,1,FALSE,24,50
2930150,9,9,33.64,14.13,Climax GH2C-293-B 2 15/16^ 2PC Recessed Screw Collar STL BO,117,GH2C-293-B,1.75,1,FALSE,24,50
2930151,9,9,132.6,55.69,Climax GH2C-293-SS 2 15/16^ ID 2PC Recessed Screw Collar SS,117,GH2C-293-SS,1.75,1,FALSE,24,50
2930152,9,9,33.52,14.08,Climax GH2C-300-B 3^ ID 2PC Recessed Screw Collar STL BO,117,GH2C-300-B,1.6625,1,FALSE,24,50
2930153,9,9,129.33,54.32,Climax GH2C-300-SS 3^ ID 2PC Recessed Screw Collar SS,117,GH2C-300-SS,1.6625,1,FALSE,24,50
2930154,9,9,2.67,1.12,Climax GM1C-03-B 3 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-03-B,0.025,1,FALSE,24,50
2930155,9,9,6.5,2.73,Climax GM1C-03-SS 3 mm ID Stnlss Clmpng Clr Metric Clamp Collar SS,115,GM1C-03-SS,0.025,1,FALSE,24,50
2930156,9,9,2.67,1.12,Climax GM1C-04-B 4mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-04-B,0.025,1,FALSE,24,50
2930157,9,9,6.64,2.79,Climax GM1C-04-SS 4mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-04-SS,0.025,1,FALSE,24,50
2930158,9,9,2.5,1.05,Climax GM1C-06-B 6 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-06-B,0.0288,1,FALSE,24,50
2930159,9,9,6.64,2.79,Climax GM1C-06-SS 6 mm ID Stnlss Clmpng Clr Metric Clamp Collar SS,115,GM1C-06-SS,0.0288,1,FALSE,24,50
2930160,9,9,2.79,1.17,Climax GM1C-09-B 9 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-09-B,0.0625,1,FALSE,24,50
2930161,9,9,8.21,3.45,Climax GM1C-09-SS 9 mm ID Stnlss Clmpng Clr Metric Clamp Collar SS,115,GM1C-09-SS,0.0625,1,FALSE,24,50
2930162,9,9,3.5,1.47,Climax GM1C-13-B 13mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-13-B,0.1,1,FALSE,24,50
2930163,9,9,8.88,3.73,Climax GM1C-13-SS 13mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-13-SS,0.1,1,FALSE,24,50
2930164,9,9,4.07,1.71,Climax GM1C-17-B 17mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-17-B,0.1625,1,FALSE,24,50
2930165,9,9,11.95,5.02,Climax GM1C-17-SS 17mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-17-SS,0.1625,1,FALSE,24,50
2930166,9,9,4.36,1.83,Climax GM1C-18-B 18mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-18-B,0.1562,1,FALSE,24,50
2930167,9,9,12.81,5.38,Climax GM1C-18-SS 18mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-18-SS,0.1562,1,FALSE,24,50
2930168,9,9,18.19,7.64,Climax GM1C-55-B 55 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-55-B,0.9062,1,FALSE,24,50
2930169,9,9,78.29,32.88,Climax GM1C-55-SS 55mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-55-SS,0.9062,1,FALSE,24,50
2930170,9,9,29.4,12.35,Climax GM1C-65-B 65 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-65-B,1.05,1,FALSE,24,50
2930171,9,9,103.33,43.4,Climax GM1C-65-SS 65mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-65-SS,1.05,1,FALSE,24,50
2930172,9,9,30.1,12.64,Climax GM1C-70-B 70 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-70-B,1.1438,1,FALSE,24,50
2930173,9,9,109.6,46.03,Climax GM1C-70-SS 70mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-70-SS,1.1438,1,FALSE,24,50
2930174,9,9,32.19,13.52,Climax GM1C-75-B 75 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-75-B,1.2188,1,FALSE,24,50
2930175,9,9,125.26,52.61,Climax GM1C-75-SS 75mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-75-SS,1.2188,1,FALSE,24,50
2930176,9,9,41.98,17.63,Climax GM1C-80-B 80 mm ID SPLIT Metric Clamp Collar STL BO,115,GM1C-80-B,1.275,1,FALSE,24,50
2930177,9,9,131.52,55.24,Climax GM1C-80-SS 80mm ID Stainless Split Metric Clamp Collar SS,115,GM1C-80-SS,1.275,1,FALSE,24,50
2930178,9,9,5.17,2.17,Climax GM2C-03-B 3 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-03-B,0.025,1,FALSE,24,50
2930179,9,9,14.33,6.02,Climax GM2C-03-SS 3 mm ID 2PC Metric Clamp Collar SS,117,GM2C-03-SS,0.025,1,FALSE,24,50
2930180,9,9,5.17,2.17,Climax GM2C-04-B 4mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-04-B,0.025,1,FALSE,24,50
2930181,9,9,14.33,6.02,Climax GM2C-04-SS 4mm ID 2PC Metric Clamp Collar SS,117,GM2C-04-SS,0.025,1,FALSE,24,50
2930182,9,9,4.88,2.05,Climax GM2C-06-B 6 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-06-B,0.0288,1,FALSE,24,50
2930183,9,9,11.95,5.02,Climax GM2C-06-SS 6 mm ID 2PC Metric Clamp Collar SS,117,GM2C-06-SS,0.0288,1,FALSE,24,50
2930184,9,9,5.17,2.17,Climax GM2C-09-B 9 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-09-B,0.0506,1,FALSE,24,50
2930185,9,9,11.62,4.88,Climax GM2C-09-SS 9 mm ID 2PC Metric Clamp Collar SS,117,GM2C-09-SS,0.0506,1,FALSE,24,50
2930186,9,9,5.6,2.35,Climax GM2C-13-B 13mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-13-B,0.0938,1,FALSE,24,50
2930187,9,9,13.33,5.6,Climax GM2C-13-SS 13mm ID 2PC Metric Clamp Collar SS,117,GM2C-13-SS,0.0938,1,FALSE,24,50
2930188,9,9,6.45,2.71,Climax GM2C-17-B 17mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-17-B,0.1625,1,FALSE,24,50
2930189,9,9,17.93,7.53,Climax GM2C-17-SS 17mm ID 2PC Metric Clamp Collar SS,117,GM2C-17-SS,0.1625,1,FALSE,24,50
2930190,9,9,6.74,2.83,Climax GM2C-18-B 18mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-18-B,0.15,1,FALSE,24,50
2930191,9,9,18.12,7.61,Climax GM2C-18-SS 18mm ID 2PC Metric Clamp Collar SS,117,GM2C-18-SS,0.15,1,FALSE,24,50
2930192,9,9,21.83,9.17,Climax GM2C-55-B 55 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-55-B,0.875,1,FALSE,24,50
2930193,9,9,97.07,40.77,Climax GM2C-55-SS 55mm ID 2PC Metric Clamp Collar SS,117,GM2C-55-SS,0.875,1,FALSE,24,50
2930194,9,9,35.69,14.99,Climax GM2C-65-B 65 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-65-B,1.0438,1,FALSE,24,50
2930195,9,9,119,49.98,Climax GM2C-65-SS 65mm ID 2PC Metric Clamp Collar SS,117,GM2C-65-SS,1.0438,1,FALSE,24,50
2930196,9,9,36.26,15.23,Climax GM2C-70-B 70 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-70-B,1.1062,1,FALSE,24,50
2930197,9,9,122.14,51.3,Climax GM2C-70-SS 70mm ID 2PC Metric Clamp Collar SS,117,GM2C-70-SS,1.1062,1,FALSE,24,50
2930198,9,9,43.38,18.22,Climax GM2C-75-B 75 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-75-B,1.175,1,FALSE,24,50
2930199,9,9,145.64,61.17,Climax GM2C-75-SS 75mm ID 2PC Metric Clamp Collar SS,117,GM2C-75-SS,1.175,1,FALSE,24,50
2930200,9,9,49,20.58,Climax GM2C-80-B 80 mm ID 2PC Metric Clamp Collar STL BO,117,GM2C-80-B,1.2312,1,FALSE,24,50
2930201,9,9,153.45,64.45,Climax GM2C-80-SS 80mm ID 2PC Metric Clamp Collar SS,117,GM2C-80-SS,1.2312,1,FALSE,24,50
2930202,9,9,1.24,0.52,Climax GMC-09-B 9 mm ID Metric Set Collar STL BO,116,GMC-09-B,0.0188,1,FALSE,24,50
2930203,9,9,4.64,1.95,Climax GMC-09-SS 9 mm ID Metric Set Collar SS,116,GMC-09-SS,0.0188,1,FALSE,24,50
2930204,9,9,1.52,0.64,Climax GMC-13-B 13 mm ID Metric Set Collar STL BO,116,GMC-13-B,0.0625,1,FALSE,24,50
2930205,9,9,4.95,2.08,Climax GMC-13-SS 13 mm ID Metric Set Collar SS,116,GMC-13-SS,0.0625,1,FALSE,24,50
2930206,9,9,1.55,0.65,Climax GMC-14-B 14 mm ID Metric Set Collar STL BO,116,GMC-14-B,0.0625,1,FALSE,24,50
2930207,9,9,5.07,2.13,Climax GMC-14-SS 14 mm ID Metric Set Collar SS,116,GMC-14-SS,0.0625,1,FALSE,24,50
2930208,9,9,1.6,0.67,Climax GMC-16-B 16 mm ID Metric Set Collar STL BO,116,GMC-16-B,0.0812,1,FALSE,24,50
2930209,9,9,5.9,2.48,Climax GMC-16-SS 16 mm ID Metric Set Collar SS,116,GMC-16-SS,0.0812,1,FALSE,24,50
2930210,9,9,2.02,0.85,Climax GMC-18-B 18 mm ID Metric Set Collar STL BO,116,GMC-18-B,0.125,1,FALSE,24,50
2930211,9,9,9.17,3.85,Climax GMC-18-SS 18 mm ID Metric Set Collar SS,116,GMC-18-SS,0.125,1,FALSE,24,50
2930212,9,9,2.48,1.04,Climax GMC-24-B 24mm ID Metric Set Collar STL BO,116,GMC-24-B,0.1875,1,FALSE,24,50
2930213,9,9,12.4,5.21,Climax GMC-24-SS 24 mm ID Metric Set Collar SS,116,GMC-24-SS,0.1875,1,FALSE,24,50
2930214,9,9,2.9,1.22,Climax GMC-28-B 28 mm ID Metric Set Collar STL BO,116,GMC-28-B,0.2562,1,FALSE,24,50
2930215,9,9,16.52,6.94,Climax GMC-28-SS 28 mm ID Metric Set Collar SS,116,GMC-28-SS,0.2562,1,FALSE,24,50
2930216,9,9,3.76,1.58,Climax GMC-32-B 32 mm ID Metric Set Collar STL BO,116,GMC-32-B,0.3062,1,FALSE,24,50
2930217,9,9,20.71,8.7,Climax GMC-32-SS 32 mm ID Metric Set Collar SS,116,GMC-32-SS,0.3062,1,FALSE,24,50
2930218,9,9,4.14,1.74,Climax GMC-34-B 34 mm ID Metric Set Collar STL BO,116,GMC-34-B,0.2819,1,FALSE,24,50
2930219,9,9,21.9,9.2,Climax GMC-34-SS 34 mm ID Metric Set Collar SS,116,GMC-34-SS,0.2819,1,FALSE,24,50
2930220,9,9,4.55,1.91,Climax GMC-36-B 36mm ID Metric Set Collar STL BO,116,GMC-36-B,0.3812,1,FALSE,24,50
2930221,9,9,22.64,9.51,Climax GMC-36-SS 36 mm ID Metric Set Collar SS,116,GMC-36-SS,0.3812,1,FALSE,24,50
2930222,9,9,4.64,1.95,Climax GMC-38-B 38 mm ID Metric Set Collar STL BO,116,GMC-38-B,0.3562,1,FALSE,24,50
2930223,9,9,23.02,9.67,Climax GMC-38-SS 38 mm ID Metric Set Collar SS,116,GMC-38-SS,0.3562,1,FALSE,24,50
2930224,9,9,7.83,3.29,Climax GMC-45-B 45 mm ID Metric Set Collar STL BO,116,GMC-45-B,0.7875,1,FALSE,24,50
2930225,9,9,52.14,21.9,Climax GMC-45-SS 45 mm ID Metric Set Collar SS,116,GMC-45-SS,0.7875,1,FALSE,24,50
2930226,9,9,20.29,8.52,Climax GMSCC-06-06 6mm X 6mm ID SPLIT Metric Clamp Coupling STL BO,152,GMSCC-06-06,0.1,1,FALSE,24,50
2930227,9,9,35.64,14.97,Climax GMSCC-06-06-S 6mm X 6mm ID SPLIT Metric Clamp Coupling SS,152,GMSCC-06-06-S,0.099431,1,FALSE,24,50
2930228,9,9,24.33,10.22,Climax GMSCC-08-08 8mm X 8mm ID SPLIT Metric Clamp Coupling STL BO,152,GMSCC-08-08,0.175,1,FALSE,24,50
2930229,9,9,39.19,16.46,Climax GMSCC-08-08-S 8mm X 8mm ID SPLIT Metric Clamp Coupling SS,152,GMSCC-08-08-S,0.174005,1,FALSE,24,50
2930230,9,9,25.86,10.86,Climax GMSCC-09-09 9mm X 9mm ID SPLIT Metric Clamp Coupling STL BO,152,GMSCC-09-09,0.175,1,FALSE,24,50
2930231,9,9,41.62,17.48,Climax GMSCC-09-09-S 9mm X 9mm ID SPLIT Metric Clamp Coupling SS,152,GMSCC-09-09-S,0.174005,1,FALSE,24,50
2930232,9,9,26.38,11.08,Climax GMSCC-10-10 10mm X 10mm ID SPLIT Metric Clamp Coupling STL BO,152,GMSCC-10-10,0.4331,1,FALSE,24,50
