"ID","ADDITIONAL_DESCRIPTION"
"2928070","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997530</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>51 LBS</td></tr></table>"
"2928071","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997548</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>78 LBS</td></tr></table>"
"2928072","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997556</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>82 LBS</td></tr></table>"
"2928073","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997564</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>113 LBS</td></tr></table>"
"2928074","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1994572</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>119 LBS</td></tr></table>"
"2928075","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997580</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>166 LBS</td></tr></table>"
"2928076","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997599</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>174 LBS</td></tr></table>"
"2928077","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>1997602</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>183 LBS</td></tr></table>"
"2928877","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993035</td></tr><tr><th>TYPE</th><td>HALF</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928878","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993038</td></tr><tr><th>TYPE</th><td>HALF</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928879","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993040</td></tr><tr><th>TYPE</th><td>HALF</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928880","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993042</td></tr><tr><th>TYPE</th><td>HALF</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928881","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993044</td></tr><tr><th>TYPE</th><td>HALF</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928882","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993046</td></tr><tr><th>TYPE</th><td>HALF</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928883","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993048</td></tr><tr><th>TYPE</th><td>HALF</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928884","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993259</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928885","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993326</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928886","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993256</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928887","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993277</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928888","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993365</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928889","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993399</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928890","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993354</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928891","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993315</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928892","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993369</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928893","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993387</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928894","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993389</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928895","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993393</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928896","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993380</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928897","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993382</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928898","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993408</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
"2928899","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>16993395</td></tr><tr><th>TYPE</th><td>LIGHT DUTY SERIES</td></tr><tr><th>TYPE</th><td>SHRINK DISC</td></tr></table>"
