"ID","DETAIL_ATTRIBUTES"
478647,"Capscrews:Standard Imperial|Continuous Torque Rating:27,650 lb-in / 3,124 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):14.00|Length (in):7.00|Major Diameter of Coupling:14.00 in / 356mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.225|Volume unit:Hectoliter|Width (in):14.00"
478649,"Capscrews:Standard Imperial|Continuous Torque Rating:22,125 lb-in / 2,500 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):14.00|Length (in):7.00|Major Diameter of Coupling:14.00 in / 356mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.225|Volume unit:Hectoliter|Width (in):14.00"
478650,"Capscrews:Metric Capscrews|Continuous Torque Rating:22,125 lb-in / 2,500 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):14.00|Length (in):7.00|Major Diameter of Coupling:14.00 in / 356mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.225|Volume unit:Hectoliter|Width (in):14.00"
478651,"Capscrews:Metric Capscrews|Continuous Torque Rating:22,125 lb-in / 2,500 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):14.00|Length (in):7.00|Major Diameter of Coupling:14.00 in / 356mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.225|Volume unit:Hectoliter|Width (in):14.00"
478655,"Capscrews:Standard Imperial|Continuous Torque Rating:39,500 lb-in / 4,463 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):16.00|Length (in):18.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.085|Volume unit:Cubic meter|Width (in):18.00"
478656,"Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:39,500 lb-in / 4,463 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):16.00|Length (in):9.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:37.756|Volume unit:CDM|Width (in):16.00"
478657,"Capscrews:Standard Imperial|Continuous Torque Rating:49,375 lb-in / 5,578 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):16.00|Length (in):9.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:37.756|Volume unit:CDM|Width (in):16.00"
478658,"Capscrews:Standard Imperial|Continuous Torque Rating:39,500 lb-in / 4,463 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):16.00|Length (in):9.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:37.756|Volume unit:CDM|Width (in):16.00"
478659,"Capscrews:Metric Capscrews|Continuous Torque Rating:39,500 lb-in / 4,463 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):16.00|Length (in):9.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:37.756|Volume unit:CDM|Width (in):16.00"
478660,"Capscrews:Metric Capscrews|Continuous Torque Rating:39,500 lb-in / 4,463 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):16.00|Length (in):9.00|Major Diameter of Coupling:16.00 in / 406mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:37.756|Volume unit:CDM|Width (in):16.00"
478665,"Capscrews:Standard Imperial|Continuous Torque Rating:85,050 lb-in / 9,610 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):27.00|Length (in):26.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.495|Volume unit:Hectoliter|Width (in):13.00"
478667,"Capscrews:Standard Imperial|Continuous Torque Rating:106,300 lb-in / 12,010 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):21.00|Length (in):9.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.681|Volume unit:Hectoliter|Width (in):22.00"
478668,"Capscrews:Standard Imperial|Continuous Torque Rating:85,050 lb-in / 9,610 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):21.00|Length (in):9.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.681|Volume unit:Hectoliter|Width (in):22.00"
478669,"Capscrews:Metric Capscrews|Continuous Torque Rating:85,050 lb-in / 9,610 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):48.00|Length (in):36.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.359|Volume unit:Cubic meter|Width (in):48.00"
478670,"Capscrews:Metric Capscrews|Continuous Torque Rating:85,050 lb-in / 9,610 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):48.00|Length (in):36.00|Major Diameter of Coupling:21.00 in / 533mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.359|Volume unit:Cubic meter|Width (in):48.00"
478672,"Capscrews:Standard Imperial|Continuous Torque Rating:170,100 lb-in / 19,220 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):15.00|Length (in):28.00|Major Diameter of Coupling:25.00 in / 635mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.927|Volume unit:Hectoliter|Width (in):28.00"
478674,"Capscrews:Standard Imperial|Continuous Torque Rating:212,625 lb-in / 24,022 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):21.00|Length (in):12.00|Major Diameter of Coupling:25.00 in / 635mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.908|Volume unit:Hectoliter|Width (in):22.00"
478675,"Capscrews:Standard Imperial|Continuous Torque Rating:170,100 lb-in / 19,220 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):21.00|Length (in):12.00|Major Diameter of Coupling:25.00 in / 635mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.908|Volume unit:Hectoliter|Width (in):22.00"
478676,"Capscrews:Metric Capscrews|Continuous Torque Rating:170,100 lb-in / 19,220 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):48.00|Length (in):48.00|Major Diameter of Coupling:25.00 in / 635mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.812|Volume unit:Cubic meter|Width (in):48.00"
478677,"Capscrews:Metric Capscrews|Continuous Torque Rating:212,625 lb-in / 24,022 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):48.00|Length (in):48.00|Major Diameter of Coupling:25.00 in / 635mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.812|Volume unit:Cubic meter|Width (in):48.00"
478678,"Capscrews:Metric Capscrews|Continuous Torque Rating:170,100 lb-in / 19,220 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):48.00|Length (in):48.00|Major Diameter of Coupling:25.00 in / 635mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.812|Volume unit:Cubic meter|Width (in):48.00"
478679,"Capscrews:Standard Imperial|Continuous Torque Rating:340,200 lb-in / 38,440 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):15.00|Length (in):28.00|Major Diameter of Coupling:30.00 in / 762mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.927|Volume unit:Hectoliter|Width (in):28.00"
478681,"Capscrews:Standard Imperial|Continuous Torque Rating:425,250 lb-in / 48,045 Nm|Coupling Style:Close Coupled|Element Material:Heavy Duty Yellow (HDY)|Element Style:+25% Greater Torque Capacity|Height (in):48.00|Length (in):14.00|Major Diameter of Coupling:30.00 in / 762mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.529|Volume unit:Cubic meter|Width (in):48.00"
478682,"Capscrews:Standard Imperial|Continuous Torque Rating:340,200 lb-in / 38,440 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):48.00|Length (in):14.00|Major Diameter of Coupling:30.00 in / 762mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.529|Volume unit:Cubic meter|Width (in):48.00"
478683,"Capscrews:Metric Capscrews|Continuous Torque Rating:340,200 lb-in / 38,440 Nm|Coupling Style:Close Coupled|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):48.00|Length (in):14.00|Major Diameter of Coupling:30.00 in / 762mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.529|Volume unit:Cubic meter|Width (in):48.00"
478684,"Capscrews:Metric Capscrews|Continuous Torque Rating:340,200 lb-in / 38,440 Nm|Coupling Style:Close Coupled|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):48.00|Length (in):14.00|Major Diameter of Coupling:30.00 in / 762mm|Product:Omega Close-Coupled Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:0.529|Volume unit:Cubic meter|Width (in):48.00"
478685,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:190 lb-in / 22 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478686,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:190 lb-in / 22 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):6.00|Length (in):3.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.18|Volume unit:CDM|Width (in):4.00"
478687,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:190 lb-in / 22 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478688,"Assembled with High Speed Rings:True|Capscrews:Metric Capscrews|Continuous Torque Rating:190 lb-in / 22 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):6.00|Length (in):3.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.18|Volume unit:CDM|Width (in):4.00"
478689,"Assembled with High Speed Rings:True|Capscrews:Metric Capscrews|Continuous Torque Rating:190 lb-in / 22 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):6.00|Length (in):3.00|Major Diameter of Coupling:3.50 in / 89mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:1.18|Volume unit:CDM|Width (in):4.00"
478692,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:365 lb-in / 41 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478693,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:365 lb-in / 41 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.098|Volume unit:CDM|Width (in):4.00"
478694,"Assembled with High Speed Rings:True|Capscrews:Metric Capscrews|Continuous Torque Rating:365 lb-in / 41 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.098|Volume unit:CDM|Width (in):4.00"
478695,"Assembled with High Speed Rings:True|Capscrews:Metric Capscrews|Continuous Torque Rating:365 lb-in / 41 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:4.00 in / 102mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.098|Volume unit:CDM|Width (in):4.00"
478698,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:550 lb-in / 62 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):9.00|Length (in):9.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.104|Volume unit:GLL|Width (in):6.00"
478699,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:550 lb-in / 62 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.622|Volume unit:CDM|Width (in):5.00"
478700,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:550 lb-in / 62 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.622|Volume unit:CDM|Width (in):5.00"
478702,"Assembled with High Speed Rings:True|Capscrews:Metric Capscrews|Continuous Torque Rating:550 lb-in / 62 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):8.00|Length (in):4.00|Major Diameter of Coupling:4.56 in / 116mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.622|Volume unit:CDM|Width (in):5.00"
478706,"Assembled with High Speed Rings:True|Capscrews:Stainless Steel Capscrews|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):7.00|Length (in):5.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.868|Volume unit:CDM|Width (in):5.00"
478707,"Assembled with High Speed Rings:True|Capscrews:Standard Imperial|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Spacer|Element Material:Hydrolytically Stable Urethane (HSU)|Element Style:Hot & Humid Environment Resistance|Height (in):7.00|Length (in):5.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.868|Volume unit:CDM|Width (in):5.00"
478708,"Assembled with High Speed Rings:True|Capscrews:Metric Capscrews|Continuous Torque Rating:925 lb-in / 105 Nm|Coupling Style:Spacer|Element Material:Urethane (Orange)|Element Style:High Misalignment|Height (in):7.00|Length (in):5.00|Major Diameter of Coupling:5.38 in / 137mm|Product:Omega Spacer Elastomeric Elements|Rexnord California's Proposition 65 Policy:True|Series:Elements-Flexible|Shoe Coating:Standard Coating|Volume:2.868|Volume unit:CDM|Width (in):5.00"
