"id", "catalog_number", "attributes", "detail_attributes"
"157010","40013","Width (in):24","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Nylon Covered Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.8|Weight (lbs):4.0|Minimum Pulley Diameter (mm):150"
"157009","40012","Width (in):18","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Nylon Covered Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.5|Weight (lbs):3.3|Minimum Pulley Diameter (mm):150"
"157008","40010","Width (in):48","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):3.8|Weight (lbs):8.3|Minimum Pulley Diameter (mm):150"
"157007","40009","Width (in):42","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):3.3|Weight (lbs):7.3|Minimum Pulley Diameter (mm):150"
"157006","40008","Width (in):36","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):2.9|Weight (lbs):6.3|Minimum Pulley Diameter (mm):150"
"157005","40007","Width (in):30","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):2.3|Weight (lbs):5.1|Minimum Pulley Diameter (mm):150"
"157004","40006","Width (in):26","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):26|Belt Width (mm):650|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):2.0|Weight (lbs):4.5|Minimum Pulley Diameter (mm):150"
"157003","40005","Width (in):24","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.8|Weight (lbs):4.0|Minimum Pulley Diameter (mm):150"
"157002","40004","Width (in):20","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):20|Belt Width (mm):500|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.7|Weight (lbs):3.8|Minimum Pulley Diameter (mm):150"
"157001","40003","Width (in):18","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.5|Weight (lbs):3.3|Minimum Pulley Diameter (mm):150"
"157000","40002","Width (in):16","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):16|Belt Width (mm):400|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.3|Weight (lbs):2.9|Minimum Pulley Diameter (mm):150"
"156999","40001","Width (in):14","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):14|Belt Width (mm):350|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.2|Weight (lbs):2.6|Minimum Pulley Diameter (mm):150"
"156998","40000","Width (in):12","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):12|Belt Width (mm):300|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.0|Weight (lbs):2.3|Minimum Pulley Diameter (mm):150"
"156997","39997","Width (in):60","Hinge Pin Diameter (in):1/4|Fastener Material:Steel|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):4.6|Weight (lbs):10.2|Minimum Pulley Diameter (mm):150"
"156996","39986","Width (in):42","Hinge Pin Diameter (in):1/4|Fastener Material:Everdur|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Nylon Covered Bronze Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):3.5|Weight (lbs):7.7|Minimum Pulley Diameter (mm):150"
"156995","39984","Width (in):36","Hinge Pin Diameter (in):1/4|Fastener Material:Everdur|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Nylon Covered Bronze Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):3.0|Weight (lbs):6.6|Minimum Pulley Diameter (mm):150"
"156994","39982","Width (in):30","Hinge Pin Diameter (in):1/4|Fastener Material:Everdur|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Nylon Covered Bronze Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):2.4|Weight (lbs):5.4|Minimum Pulley Diameter (mm):150"
"156993","39980","Width (in):24","Hinge Pin Diameter (in):1/4|Fastener Material:Everdur|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Nylon Covered Bronze Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):2.0|Weight (lbs):4.3|Minimum Pulley Diameter (mm):150"
"156992","39978","Width (in):18","Hinge Pin Diameter (in):1/4|Fastener Material:Everdur|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Nylon Covered Bronze Cable|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):6.35|Weight (kg):1.6|Weight (lbs):3.5|Minimum Pulley Diameter (mm):150"
"156991","39939","Width (in):60","Hinge Pin Diameter (in):1/4|Fastener Material:Stainless (Type 300)|Mechanical Fastener Rating (P.I.W):300|Belt Thickness (mm):6-16|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Nylon Covered Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):52|Minimum Pulley Diameter (in):9|Hinge Pin Diameter (mm):6.35|Weight (kg):5.2|Weight (lbs):11.4|Minimum Pulley Diameter (mm):230"
"156990","39907","Width (in):60","Hinge Pin Diameter (in):7/32|Fastener Material:Stainless (Type 300)|Mechanical Fastener Rating (P.I.W):190|Belt Thickness (mm):6-11|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):33|Minimum Pulley Diameter (in):6|Hinge Pin Diameter (mm):5.56|Weight (kg):4.6|Weight (lbs):10.2|Minimum Pulley Diameter (mm):150"
"156989","39817","","Hinge Pin Diameter (in):1/4|Package Configuration:100 Foot Coil (30.5 Meter Coil)|Hinge Pin Material:Nylon Covered Stainless Cable (300 Series)|Hinge Pin Diameter (mm):6.35|Weight (kg):3.9|Weight (lbs):8.6"
"156988","39812","Width (in):60","Hinge Pin Diameter (in):7/32|Package Configuration:Ten Pins|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):5.56|Weight (kg):2.64|Weight (lbs):5.8"
"156987","39811","Width (in):54","Hinge Pin Diameter (in):7/32|Package Configuration:Ten Pins|Belt Width (in):54|Belt Width (mm):1350|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):5.56|Weight (kg):2.31|Weight (lbs):5.1"
"156986","39802","Width (in):60","Hinge Pin Diameter (in):1/4|Package Configuration:Ten Pins|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Bare Steel Cable|Hinge Pin Diameter (mm):6.35|Weight (kg):2.63|Weight (lbs):5.8"
"156985","39740","","Hinge Pin Diameter (in):1/4|Package Configuration:100 Foot Coil (30.5 Meter Coil)|Hinge Pin Material:Nylon Covered Steel Cable|Hinge Pin Diameter (mm):6.35|Weight (kg):3.9|Weight (lbs):8.6"
"156984","39589","Width (in):48","Hinge Pin Diameter (in):7/32|Fastener Material:MegAlloy&amp;#174;|Mechanical Fastener Rating (P.I.W):300|Belt Thickness (mm):6-16|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):52|Minimum Pulley Diameter (in):9|Hinge Pin Diameter (mm):5.56|Weight (kg):4.0|Weight (lbs):8.8|Minimum Pulley Diameter (mm):230"
"156983","39586","Width (in):42","Hinge Pin Diameter (in):7/32|Fastener Material:MegAlloy&amp;#174;|Mechanical Fastener Rating (P.I.W):300|Belt Thickness (mm):6-16|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):52|Minimum Pulley Diameter (in):9|Hinge Pin Diameter (mm):5.56|Weight (kg):3.5|Weight (lbs):7.8|Minimum Pulley Diameter (mm):230"
"156982","39583","Width (in):36","Hinge Pin Diameter (in):7/32|Fastener Material:MegAlloy&amp;#174;|Mechanical Fastener Rating (P.I.W):300|Belt Thickness (mm):6-16|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):52|Minimum Pulley Diameter (in):9|Hinge Pin Diameter (mm):5.56|Weight (kg):2.9|Weight (lbs):6.5|Minimum Pulley Diameter (mm):230"
"156981","39580","Width (in):30","Hinge Pin Diameter (in):7/32|Fastener Material:MegAlloy&amp;#174;|Mechanical Fastener Rating (P.I.W):300|Belt Thickness (mm):6-16|Belt Width (in):30|Belt Width (mm):750|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):52|Minimum Pulley Diameter (in):9|Hinge Pin Diameter (mm):5.56|Weight (kg):2.5|Weight (lbs):5.5|Minimum Pulley Diameter (mm):230"
"156980","39577","Width (in):24","Hinge Pin Diameter (in):7/32|Fastener Material:MegAlloy&amp;#174;|Mechanical Fastener Rating (P.I.W):300|Belt Thickness (mm):6-16|Belt Width (in):24|Belt Width (mm):600|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):52|Minimum Pulley Diameter (in):9|Hinge Pin Diameter (mm):5.56|Weight (kg):2.0|Weight (lbs):4.3|Minimum Pulley Diameter (mm):230"
"156979","39574","Width (in):18","Hinge Pin Diameter (in):7/32|Fastener Material:MegAlloy&amp;#174;|Mechanical Fastener Rating (P.I.W):300|Belt Thickness (mm):6-16|Belt Width (in):18|Belt Width (mm):450|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Included:Yes|Mechanical Fastener Rating (kN/m):52|Minimum Pulley Diameter (in):9|Hinge Pin Diameter (mm):5.56|Weight (kg):1.5|Weight (lbs):3.3|Minimum Pulley Diameter (mm):230"
"156978","39309","Width (in):84","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):84|Belt Width (mm):2130|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):11.34|Weight (lbs):25.0"
"156977","39308","Width (in):46","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):46|Belt Width (mm):1150|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):5.58|Weight (lbs):12.3"
"156976","39307","Width (in):40","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):40|Belt Width (mm):1000|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):4.99|Weight (lbs):11.0"
"156975","39306","Width (in):52","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):52|Belt Width (mm):1350|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):6.35|Weight (lbs):14.0"
"156974","39305","Width (in):72","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):72|Belt Width (mm):1800|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):9.48|Weight (lbs):20.9"
"156973","39304","Width (in):60","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):7.98|Weight (lbs):17.6"
"156972","39303","Width (in):54","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):54|Belt Width (mm):1350|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):7.16|Weight (lbs):15.80"
"156971","39302","Width (in):48","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):6.08|Weight (lbs):13.4"
"156970","39301","Width (in):42","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):5.54|Weight (lbs):12.0"
"156969","39300","Width (in):36","Hinge Pin Diameter (in):3/8|Package Configuration:Ten Pins|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):4.54|Weight (lbs):10.0"
"156968","39283","Width (in):84","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):84|Belt Width (mm):2130|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):1.13|Weight (lbs):2.5"
"156967","39282","Width (in):52","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):52|Belt Width (mm):1350|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.64|Weight (lbs):1.4"
"156966","39281","Width (in):46","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):46|Belt Width (mm):1150|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.59|Weight (lbs):1.3"
"156965","39280","Width (in):40","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):40|Belt Width (mm):1000|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.50|Weight (lbs):1.1"
"156964","39279","Width (in):72","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):72|Belt Width (mm):1800|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.95|Weight (lbs):2.1"
"156963","39278","Width (in):60","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):60|Belt Width (mm):1500|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.77|Weight (lbs):1.7"
"156962","39277","Width (in):54","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):54|Belt Width (mm):1350|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.68|Weight (lbs):1.5"
"156961","39276","Width (in):48","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):48|Belt Width (mm):1200|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.59|Weight (lbs):1.3"
"156960","39275","Width (in):42","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):42|Belt Width (mm):1050|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.54|Weight (lbs):1.2"
"156959","39274","Width (in):36","Hinge Pin Diameter (in):3/8|Package Configuration:One pin|Belt Width (in):36|Belt Width (mm):900|Hinge Pin Material:Bare Armored Stainless Cable (300 Series)|Hinge Pin Diameter (mm):9.53|Weight (kg):0.45|Weight (lbs):1.0"
"156958","38429","Width (in):54","Hinge Pin Diameter (in):9/32|Package Configuration:One pin|Belt Width (in):54|Belt Width (mm):1350|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):7.14|Weight (kg):0.45|Weight (lbs):1.0"
"156957","38428","Width (in):46","Hinge Pin Diameter (in):9/32|Package Configuration:One pin|Belt Width (in):46|Belt Width (mm):1150|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):7.14|Weight (kg):0.41|Weight (lbs):0.9"
"156956","38427","Width (in):44","Hinge Pin Diameter (in):9/32|Package Configuration:One pin|Belt Width (in):44|Belt Width (mm):1100|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):7.14|Weight (kg):0.41|Weight (lbs):0.9"
"156955","38426","Width (in):40","Hinge Pin Diameter (in):9/32|Package Configuration:One pin|Belt Width (in):40|Belt Width (mm):1000|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):7.14|Weight (kg):0.36|Weight (lbs):0.8"
"156954","38419","Width (in):44","Hinge Pin Diameter (in):9/32|Package Configuration:Ten Pins|Belt Width (in):44|Belt Width (mm):1100|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):7.14|Weight (kg):3.90|Weight (lbs):8.6"
"156953","38418","Width (in):46","Hinge Pin Diameter (in):9/32|Package Configuration:Ten Pins|Belt Width (in):46|Belt Width (mm):1150|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):7.14|Weight (kg):4.04|Weight (lbs):8.9"
"156952","38417","Width (in):40","Hinge Pin Diameter (in):9/32|Package Configuration:Ten Pins|Belt Width (in):40|Belt Width (mm):1000|Hinge Pin Material:Bare Stainless Cable (300 Series)|Hinge Pin Diameter (mm):7.14|Weight (kg):3.54|Weight (lbs):7.8"
"156951","38413","",""
"156950","38412","Width (in):38","Hinge Pin Diameter (in):9/32|Package Configuration:Ten Pins|Belt Width (in):38|Belt Width (mm):950|Hinge Pin Material:Bare Steel Cable|Hinge Pin Diameter (mm):7.14|Weight (kg):3.36|Weight (lbs):7.4"
