id,catalog_number,attributes,detail_attributes
1311763,06018EP3E364HP,Hz:60|HP:60|RPM:1775|Frame:364HP|Voltage:230/460,
1311762,06018EP3E326HP,Hz:60|HP:60|RPM:1770|Frame:326HP|Voltage:230/460,
1311761,05036EP3E326HP,Hz:60|HP:50|RPM:3555|Frame:326HP|Voltage:230/460,
1311760,05036EP3E324HP,Hz:60|HP:50|RPM:3555|Frame:324HP|Voltage:230/460,
1311759,05018EP3E326HP,Hz:60|HP:50|RPM:1770|Frame:326HP|Voltage:230/460,
1311758,04036EP3E324HP,Hz:60|HP:40|RPM:3550|Frame:324HP|Voltage:230/460,
1311757,04036EP3E286HP,Hz:60|HP:40|RPM:3530|Frame:286HP|Voltage:230/460,
1311756,04018EP3E324HP,Hz:60|HP:40|RPM:1770|Frame:324HP|Voltage:230/460,
1311755,03036EP3E286HPH,Hz:60|HP:30|RPM:3520|Frame:286HPH|Voltage:230/460,
1311754,03036EP3E286HP,Hz:60|HP:30|RPM:3520|Frame:286HP|Voltage:230/460,
1311753,03036EP3E284HP,Hz:60|HP:30|RPM:3520|Frame:284HP|Voltage:230/460,
1311752,03018EP3E286HPH,Hz:60|HP:30|RPM:1760|Frame:286HPH|Voltage:230/460,
1311751,03018EP3E286HP,Hz:60|HP:30|RPM:1760|Frame:286HP|Voltage:230/460,
1311750,02536EP3E284HPH,Hz:60|HP:25|RPM:3525|Frame:284HPH|Voltage:230/460,
1311749,02536EP3E284HP,Hz:60|HP:25|RPM:3525|Frame:284HP|Voltage:230/460,
1311748,02536EP3E256HP,Hz:60|HP:25|RPM:3530|Frame:256HP|Voltage:230/460,
1311747,02518EP3E284HPH,Hz:60|HP:25|RPM:1760|Frame:284HPH|Voltage:230/460,
1311746,02518EP3E284HP,Hz:60|HP:25|RPM:1760|Frame:284HP|Voltage:230/460,
1311745,02036EP3E256HP,Hz:60|HP:20|RPM:3515|Frame:256HP|Voltage:230/460,
1311744,02036EP3E254HP,Hz:60|HP:20|RPM:3520|Frame:254HP|Voltage:230/460,
1311743,02018EP3E256HP,Hz:60|HP:20|RPM:1755|Frame:256HP|Voltage:230/460,
1311742,01536EP3E254HP,Hz:60|HP:15|RPM:3530|Frame:254HP|Voltage:230/460,
1311741,01536EP3E215HP,Hz:60|HP:15|RPM:3500|Frame:215HP|Voltage:230/460,
1311740,01518EP3E254HP,Hz:60|HP:15|RPM:1760|Frame:254HP|Voltage:230/460,
1311739,01036EP3E215HP,Hz:60|HP:10|RPM:3500|Frame:215HP|Voltage:230/460,
1311738,01018EP3E215HP,Hz:60|HP:10|RPM:1760|Frame:215HP|Voltage:230/460,
1311737,00736EP3E213HP,Hz:60|HP:7.5|RPM:3515|Frame:213HP|Voltage:230/460,
1311736,00736EP3E184HP,Hz:60|HP:7.5|RPM:3460|Frame:184HP|Voltage:230/460,
1311735,00718EP3E213HP,Hz:60|HP:7.5|RPM:1755|Frame:213HP|Voltage:230/460,
1311734,00536EP3E184HP,Hz:60|HP:5|RPM:3480|Frame:184HP|Voltage:230/460,
1311733,00518EP3E184HP,Hz:60|HP:5|RPM:1750|Frame:184HP|Voltage:230/460,
1311732,00336EP3E182HP,Hz:60|HP:3|RPM:3500|Frame:182HP|Voltage:230/460,
1311731,00336EP3E145HP,Hz:60|HP:3|RPM:3450|Frame:145HP|Voltage:230/460,
1311730,00318EP3E182HP,Hz:60|HP:3|RPM:1760|Frame:182HP|Voltage:230/460,
1311729,00236EP3E145HP,Hz:60|HP:2|RPM:3480|Frame:145HP|Voltage:230/460,
1311728,00218ET3E145HP,HP:2|Voltage:208-230/460,
1311727,00218EP3E145HP,Hz:60|HP:2|RPM:1750|Frame:145HP|Voltage:230/460,
1311726,00158ET3E145HP,Voltage:208-230/460,
1311725,00158EP3E145HP,Hz:60|HP:1.5|RPM:1760|Frame:145HP|Voltage:230/460,
1311724,00156EP3E143HP,Hz:60|HP:1.5|RPM:3480|Frame:143HP|Voltage:230/460,
1311723,00118ET3E143HP,HP:1|Voltage:208-230/460,
1311722,00118EP3E143HP,Hz:60|HP:1|RPM:1765|Frame:143HP|Voltage:230/460,
1311721,06012EP3EPM404/5Y,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1200|Enclosure:TEFC|Frame:404Y,
1311720,05018ET3EPM324/6Y,HP:50|RPM:1800|Frame:326Y|Voltage:208-230/460,
1311719,05018EP3EPM324/6Y,HP:50|RPM:1800|Frame:326Y|Voltage:208-230/460,
1311718,04018ET3EPM324/6Y,HP:40|RPM:1800|Frame:324Y|Voltage:208-230/460,
1311717,04018EP3EPM324/6Y,HP:40|RPM:1800|Frame:324Y|Voltage:208-230/460,
1311716,04012ET3EPM364/5Y,Hz:60|Voltage:208-230/460|Phase:3|HP:40|RPM:1200|Enclosure:TEFC|Frame:364Y,
1311715,04012EP3EPM364/5Y,HP:40|RPM:1200|Frame:364Y|Voltage:208-230/460,
1311714,03018ET3EPM284/6Y,HP:30|RPM:1800|Frame:286Y|Voltage:208-230/460,
1311713,03018EP3EPM284/6Y,HP:30|RPM:1800|Frame:286Y|Voltage:208-230/460,
1311712,03012ET3EPM324/6Y,HP:30|RPM:1200|Frame:326Y|Voltage:208-230/460,
1311711,02518ET3EPM284/6Y,HP:25|RPM:1800|Frame:284Y|Voltage:208-230/460,
1311710,02518EP3EPM284/6Y,HP:25|RPM:1800|Frame:284Y|Voltage:208-230/460,
1311709,02512ET3EPM324/6Y,HP:25|RPM:1200|Frame:324Y|Voltage:208-230/460,
1311708,02018ET3EPM254/6Y,Hz:60|Voltage:208-230/460|Phase:3|HP:20|RPM:1800|Enclosure:TEFC|Frame:256Y,
1311707,02018EP3EPM254/6Y,HP:20|RPM:1800|Frame:256Y|Voltage:208-230/460,
1311706,02012ET3EPM284/6Y,Voltage:208-230/460|Phase:3|Frame:286T|RPM:1200|HP:20|Enclosure:TEFC,
1311705,01536ET3EPM254/6Y,Hz:60|Voltage:208-230/460|Phase:3|HP:15|RPM:3600|Enclosure:TEAO|Frame:254Y,
1311704,01536EP3EPM254/6Y,HP:15|RPM:3600|Frame:254Y|Voltage:208-230/460,
1311703,01518ET3EPM254/6Y,Hz:60|Voltage:208-230/460|Phase:3|HP:15|RPM:1800|Enclosure:TEFC|Frame:254Y,
1311702,01518EP3EPM254/6Y,HP:15|RPM:1800|Frame:254Y|Voltage:208-230/460,
1311701,01512ET3EPM284/6Y,HP:15|RPM:1200|Frame:284Y|Voltage:208-230/460,
1311700,01036ET3EPM213/5Y,HP:10|RPM:3600|Frame:215Y|Voltage:208-230/460,
1311699,01036EP3EPM213/5Y,HP:10|RPM:3600|Frame:215Y|Voltage:208-230/460,
1311698,01018ET3EPM213/5Y,HP:10|RPM:1800|Frame:215Y|Voltage:208-230/460,
1311697,01018EP3EPM213/5Y,HP:10|RPM:1800|Frame:215Y|Voltage:208-230/460,
1311696,01012ET3EPM254/6Y,Hz:60|Voltage:208-230/460|Phase:3|HP:10|RPM:1200|Enclosure:TEFC|Frame:256Y,
1311695,00736ET3EPM213/5Y,HP:7.5|RPM:3600|Frame:213Y|Voltage:208-230/460,
1311694,00736EP3EPM213/5Y,HP:7.5|RPM:3600|Frame:213Y|Voltage:208-230/460,
1311693,00718ET3EPM213/5Y,HP:7.5|RPM:1800|Frame:213Y|Voltage:208-230/460,
1311692,00718EP3EPM213/5Y,HP:7.5|RPM:1800|Frame:213Y|Voltage:208-230/460,
1311691,00712EP3EPM254/6Y,HP:7.5|RPM:1200|Frame:254Y|Voltage:208-230/460,
1311690,00536ET3EPM182/4Y,HP:5|RPM:3600|Frame:184Y|Voltage:208-230/460,
1311689,00536EP3EPM182/4Y,HP:5|RPM:3600|Frame:184Y|Voltage:208-230/460,
1311688,00518ET3EPM182/4Y,HP:5|RPM:1800|Frame:184Y|Voltage:208-230/460,
1311687,00518EP3EPM182/4Y,HP:5|RPM:1800|Frame:184Y|Voltage:208-230/460,
1311686,00336ET3EPM1824Y,HP:3,
1311685,00336ET3EPM182/4Y,HP:3|RPM:3600|Frame:182Y|Voltage:208-230/460,
1311684,00336EP3EPM182/4Y,HP:3|RPM:3600|Frame:182Y|Voltage:208-230/460,
1311683,00318ET3EPM182/4Y,HP:3|RPM:1800|Frame:182Y|Voltage:208-230/460,
1311682,00318EP3EPM182/4Y,HP:3|RPM:1800|Frame:182Y|Voltage:208-230/460,
1311681,00236ET3EPM143/5Y,HP:2|RPM:3600|Frame:145Y|Voltage:208-230/460,
1311680,00236EP3EPM143/5Y,HP:2|RPM:3600|Frame:145Y|Voltage:208-230/460,
1311679,00218ET3EPM143/5Y,HP:2|RPM:1800|Frame:145Y|Voltage:208-230/460,
1311678,00158ET3EPM143/5Y,HP:1.5|RPM:1800|Frame:145Y|Voltage:208-230/460,
1311677,00158EP3EPM143/5Y,HP:1.5|RPM:1800|Frame:145Y|Voltage:208-230/460,
1311676,00156ET3EPM143/5Y,HP:1.5|RPM:3600|Frame:143Y|Voltage:208-230/460,
1311675,00156EP3EPM143/5Y,HP:1.5|RPM:3600|Frame:143Y|Voltage:208-230/460,
1311674,00136ET3EPM143/5Y,Hz:60|Voltage:208-230/460|Phase:3|HP:1|RPM:3600|Enclosure:TEFC|Frame:143Y,
1311673,00136EP3EPM143/5Y,HP:1|RPM:3600|Frame:143/5Y|Voltage:208-230/460,
1311672,00118ET3EPM143/5Y,HP:1|RPM:1800|Frame:143Y|Voltage:208-230/460,
1311671,00118EP3EPM143/5Y,HP:1|RPM:1800|Frame:143Y|Voltage:208-230/460,
1311670,00109EP3EPM182/4Y,Hz:60|HP:1|RPM:900|Frame:182/4Y|Voltage:208-230/460,
1311669,60036OT3G447/9TS,Hz:60|HP:600|RPM:3570|Frame:447/9TS|Voltage:460,
1311668,55036OT3G447/9TS,Hz:60|HP:550|RPM:3565|Frame:447/9TS|Voltage:460,
1311667,50036OT3G447/9TS,Hz:60|HP:500|RPM:3570|Frame:447/9TS|Voltage:460,
1311666,45036OT3G447/9TS,Hz:60|HP:450|RPM:3565|Frame:447/9TS|Voltage:460,
1311665,40036OT3G447/9TS,Hz:60|HP:400|RPM:3565|Frame:447/9TS|Voltage:460,
1311664,40018OT3G447/9TS,Voltage:460|Phase:3|Frame:447/9TS|RPM:1800|HP:400|Enclosure:ODP,
1311663,40018OT3G447/9T,Hz:60|HP:400|RPM:1780|Frame:447/9T|Voltage:460,
1311662,35036OT3G447/9TS,Hz:60|HP:350|RPM:3565|Frame:447/9TS|Voltage:460,
1311661,35018OT3G447/9TS,Voltage:460|Phase:3|Frame:447/9|RPM:1800|HP:350|Enclosure:ODP,
1311660,35018OT3G447/9T,Hz:60|HP:350|RPM:1780|Frame:447/9T|Voltage:460,
1311659,30036OT3G445TS,Hz:60|Voltage:460|Phase:3|HP:300|RPM:3565|Enclosure:ODP|Frame:445TS,
1311658,30018OT3G447/9TS,Voltage:460|Phase:3|Frame:447/9TS|RPM:1800|HP:300|Enclosure:ODP,
1311657,30018OT3G447/9T,Hz:60|HP:300|RPM:1780|Frame:447/9T|Voltage:460,
1311656,30012OT3G447/9T,Hz:60|HP:300|RPM:1185|Frame:447/9T|Voltage:460,
1311655,25036OT3H445TS,Hz:60|Voltage:575|Phase:3|HP:250|RPM:3600|Enclosure:ODP|Frame:445TS,
1311654,25036OT3G445TS,Hz:60|Voltage:460|Phase:3|HP:250|RPM:3564|Enclosure:ODP|Frame:445TS,
1311653,25018OT3H445T,Hz:60|Voltage:575|Phase:3|HP:250|RPM:1800|Enclosure:ODP|Frame:444/5T,
1311652,25018OT3GRB445T,Hz:60|Voltage:460|Phase:3|HP:250|RPM:1800|Enclosure:ODP|Frame:445T,
1311651,25018OT3G445TSD,Hz:60|Voltage:460|Phase:3|HP:250|RPM:1800|Enclosure:ODP|Frame:445TS,
1311650,25018OT3G445TS,Hz:60|Voltage:460|Phase:3|HP:250|RPM:1780|Enclosure:ODP|Frame:445TS,
1311649,25018OT3G445TC,Hz:60|Voltage:460|Phase:3|HP:250|RPM:1800|Enclosure:ODP|Frame:445TC,
1311648,25018OT3G445T,Hz:60|Voltage:460|Phase:3|HP:250|RPM:1780|Enclosure:ODP|Frame:445T,
1311647,25012OT3G447/9T,Hz:60|HP:250|RPM:1185|Frame:447/9T|Voltage:460,
1311646,20036OT3H444TS,Hz:60|Voltage:575|Phase:3|HP:200|RPM:3600|Enclosure:ODP|Frame:444TS,
1311645,20036OT3G444TS,Hz:60|Voltage:460|Phase:3|HP:200|RPM:3575|Enclosure:ODP|Frame:444TS,
1311644,20018OT3H445TSD-F2,Hz:60|Voltage:575|Phase:3|HP:200|RPM:1800|Enclosure:ODP|Frame:445TS,
1311643,20018OT3GRB445T,Hz:60|Voltage:460|Phase:3|HP:200|RPM:1800|Enclosure:ODP|Frame:445T,
1311642,20018OT3G445TSD-F2,Hz:60|Voltage:460|Phase:3|HP:200|RPM:1800|Enclosure:ODP|Frame:445TS,
1311641,20018OT3G445TSD,Hz:60|Voltage:460|Phase:3|HP:200|RPM:1800|Enclosure:ODP|Frame:445TS,
1311640,20018OT3G445TS,Hz:60|Voltage:460|Phase:3|HP:200|RPM:1780|Enclosure:ODP|Frame:445TS,
1311639,20018OT3G445TC,Hz:60|Voltage:460|Phase:3|HP:200|RPM:1800|Enclosure:ODP|Frame:445TC,
1311638,20018OT3G445T,Hz:60|Voltage:460|Phase:3|HP:200|RPM:1780|Enclosure:ODP|Frame:445T,
1311637,20012OT3G447/9T,Hz:60|HP:200|RPM:1185|Frame:447/9T|Voltage:460,
1311636,15036OT3H405TS,Hz:60|Voltage:575|Phase:3|HP:150|RPM:3600|Enclosure:ODP|Frame:405TS,
1311635,15036OT3G405TS,Hz:60|Voltage:460|Phase:3|HP:150|RPM:3555|Enclosure:ODP|Frame:405TS,
1311634,15018OT3H444TSD-F2,Hz:60|Voltage:575|Phase:3|HP:150|RPM:1800|Enclosure:ODP|Frame:444TS,
1311633,15018OT3H444T,Hz:60|Voltage:575|Phase:3|HP:150|RPM:1785|Enclosure:ODP|Frame:444T,
1311632,15018OT3GRB444T,Hz:60|Voltage:460|Phase:3|HP:150|RPM:1800|Enclosure:ODP|Frame:444T,
1311631,15018OT3G445TSC,Hz:60|Voltage:460|Phase:3|HP:150|RPM:1800|Enclosure:ODP|Frame:444/5TSC,
1311630,15018OT3G444TSD-F2,Hz:60|Voltage:460|Phase:3|HP:150|RPM:1800|Enclosure:ODP|Frame:444TS,
1311629,15018OT3G444TS,Hz:60|Voltage:460|Phase:3|HP:150|RPM:1785|Enclosure:ODP|Frame:444TS,
1311628,15018OT3G444TC,Hz:60|Voltage:460|Phase:3|HP:150|RPM:1800|Enclosure:ODP|Frame:444TC,
1311627,15018OT3G444T,Hz:60|Voltage:460|Phase:3|HP:150|RPM:1785|Enclosure:ODP|Frame:444T,
1311626,15012OT3G445T,Hz:60|Voltage:460|Phase:3|HP:150|RPM:1185|Enclosure:ODP|Frame:444/5T,
1311625,12536OT3H404TS,Hz:60|Voltage:575|Phase:3|HP:125|RPM:3600|Enclosure:ODP|Frame:404TS,
1311624,12536OT3G404TS,Hz:60|Voltage:460|Phase:3|HP:125|RPM:3550|Enclosure:ODP|Frame:404TS,
1311623,12536OT3E404TS,Hz:60|Voltage:208-230/460|Phase:3|HP:125|RPM:3550|Enclosure:ODP|Frame:404TS,
1311622,12518OT3H405T,Hz:60|Voltage:575V|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405T,
1311621,12518OT3GRB405T,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405T,
1311620,12518OT3G405TSD-F2,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405TS,
1311619,12518OT3G405TSCF2,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405TSC,
1311618,12518OT3G405TSC,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:404/5TSC,
1311617,12518OT3G405TS,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1780|Enclosure:ODP|Frame:405TS,
1311616,12518OT3G405TC,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405TC,
1311615,12518OT3G405T,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1780|Enclosure:ODP|Frame:405T,
1311614,12518OT3ERB405T,Hz:60|Voltage:208-230/460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405T,
1311613,12518OT3E405TSC,Hz:60|Voltage:208-230/460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405TS,
1311612,12518OT3E405TS,Hz:60|Voltage:208-230/460|Phase:3|HP:125|RPM:1780|Enclosure:ODP|Frame:405TS,
1311611,12518OT3E405TC,Hz:60|Voltage:208-230/460|Phase:3|HP:125|RPM:1800|Enclosure:ODP|Frame:405TC,
1311610,12518OT3E405T,Hz:60|Voltage:208-230/460|Phase:3|HP:125|RPM:1780|Enclosure:ODP|Frame:405T,
1311609,12512OT3G445T,Hz:60|Voltage:460|Phase:3|HP:125|RPM:1185|Enclosure:ODP|Frame:444/5T,
1311608,10036OT3V365TS,Hz:60|Voltage:200/400|Phase:3|HP:100|RPM:3550|Enclosure:ODP|Frame:365TS,
1311607,10036OT3H365TS,Hz:60|Voltage:575|Phase:3|HP:100|RPM:3600|Enclosure:ODP|Frame:365TS,
1311606,10036OT3G365TS,Hz:60|Voltage:460|Phase:3|HP:100|RPM:3550|Enclosure:ODP|Frame:365TS,
1311605,10036OT3E365TSCF2,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:3600|Enclosure:ODP|Frame:365TSC,
1311604,10036OT3E365TS,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:3550|Enclosure:ODP|Frame:365TS,
1311603,10018OT3V404TS,Hz:60|Voltage:200/400|Phase:3|HP:100|RPM:1780|Enclosure:ODP|Frame:404TS,
1311602,10018OT3H404TSC-F2,Hz:60|Voltage:575|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404TSC,
1311601,10018OT3H404TSC,Hz:60|Voltage:575|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404/5TSC,
1311600,10018OT3H404TC,Hz:60|Voltage:575|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404TC,
1311599,10018OT3GRB404T,Hz:60|Voltage:460|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404T,
1311598,10018OT3G404TS,Hz:60|Voltage:460|Phase:3|HP:100|RPM:1780|Enclosure:ODP|Frame:404TS,
1311597,10018OT3G404T,Hz:60|Voltage:460|Phase:3|HP:100|RPM:1780|Enclosure:ODP|Frame:404T,
1311596,10018OT3ERB404T,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404T,
1311595,10018OT3E404TSC-F2,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404TSC,
1311594,10018OT3E404TSC,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404TS,
1311593,10018OT3E404TS,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1780|Enclosure:ODP|Frame:404TS,
1311592,10018OT3E404TF2,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404T,
1311591,10018OT3E404TC,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1800|Enclosure:ODP|Frame:404TC,
1311590,10018OT3E404T,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1780|Enclosure:ODP|Frame:404T,
1311589,10012OT3G444T,Hz:60|Voltage:460|Phase:3|HP:100|RPM:1200|Enclosure:ODP|Frame:444T,
1311588,10012OT3E444T,Hz:60|Voltage:208-230/460|Phase:3|HP:100|RPM:1190|Enclosure:ODP|Frame:444/5T,
1311587,07536OT3V364TS,Hz:60|Voltage:200/400|Phase:3|HP:75|RPM:3600|Enclosure:ODP|Frame:364TS,
1311586,07536OT3H364TS,Hz:60|Voltage:575|Phase:3|HP:75|RPM:3550|Enclosure:ODP|Frame:364TS,
1311585,07536OT3G364TS,Hz:60|Voltage:460|Phase:3|HP:75|RPM:3600|Enclosure:ODP|Frame:364TS,
1311584,07536OT3E364TSC,Hz:60|Voltage:208-230/460|Phase:3|HP:75|RPM:3600|Enclosure:ODP|Frame:364TSC,
1311583,07536OT3E364TS,Hz:60|Voltage:208-230/460|Phase:3|HP:75|RPM:3550|Enclosure:ODP|Frame:364TS,
1311582,07518OT3V365TS,Hz:60|Voltage:200/400|Phase:3|HP:75|RPM:1800|Enclosure:ODP|Frame:365TS,
1311581,07518OT3H365TSC-F2,Hz:60|Voltage:575|Phase:3|Hp:75|RPM:1800|Enclosure:ODP|Frame:365TSC,
1311580,07518OT3H365TS,Hz:60|Voltage:575|Phase:3|HP:75|RPM:1800|Enclosure:ODP|Frame:365TS,
1311579,07518OT3H365TC,Hz:60|Voltage:575V|Phase:3|Hp:75|RPM:1800|Enclosure:ODP|Frame:365TC,
1311578,07518OT3H365T,Hz:60|Voltage:575|Phase:3|HP:75|RPM:1780|Enclosure:ODP|Frame:365T,
1311577,07518OT3G365TS,Hz:60|Voltage:460|Phase:3|HP:75|RPM:1800|Enclosure:ODP|Frame:365TS,
1311576,07518OT3G365T,Hz:60|Voltage:460|Phase:3|HP:75|RPM:1800|Enclosure:ODP|Frame:365T,
1311575,07518OT3E365TS,Hz:60|Voltage:208-230/460|Phase:3|HP:75|RPM:1780|Enclosure:ODP|Frame:365TS,
1311574,07518OT3E365TF3,Hz:60|Voltage:208-230/460|Phase:3|HP:75|RPM:1800|Enclosure:ODP|Frame:365T,
1311573,07518OT3E365TC-F2,Hz:60|Voltage:230/460|Phase:3|Hp:75|RPM:1800|Enclosure:ODP|Frame:365T,
1311572,07518OT3E365TC,Hz:60|Voltage:208-230/460|Phase:3|HP:75|RPM:1800|Enclosure:ODP|Frame:365TC,
1311571,07518OT3E365T,Hz:60|Voltage:208-230/460|Phase:3|HP:75|RPM:1780|Enclosure:ODP|Frame:365T,
1311570,07512OT3E405T,Hz:60|Voltage:208-230/460|Phase:3|HP:75|RPM:1180|Enclosure:ODP|Frame:404/5T,
1311569,06036OT3V326TS,Hz:60|Voltage:200/400|Phase:3|HP:60|RPM:3600|Enclosure:ODP|Frame:326TS,
1311568,06036OT3H326TS,Hz:60|Voltage:575|Phase:3|HP:60|RPM:3555|Enclosure:ODP|Frame:326TS,
1311567,06036OT3G326TS,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:3600|Enclosure:ODP|Frame:326TS,
1311566,06036OT3E326TSC,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:3600|Enclosure:ODP|Frame:326TSC,
1311565,06036OT3E326TS,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:3555|Enclosure:ODP|Frame:326TS,
1311564,06018OT3V364TS,Hz:60|Voltage:200/400|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364TS,
1311563,06018OT3H364TS,Hz:60|Voltage:575|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364TS,
1311562,06018OT3H364TC,Hz:60|Voltage:575|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364TC,
1311561,06018OT3H364T,Hz:60|Voltage:575|Phase:3|HP:60|RPM:1780|Enclosure:ODP|Frame:364T,
1311560,06018OT3G364TS,Hz:60|Voltage:460|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364TS,
1311559,06018OT3G364T,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364T,
1311558,06018OT3E364TSC-F2,HP:60|Voltage:208-230/460,
1311557,06018OT3E364TSCF2,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364TSC,
1311556,06018OT3E364TS,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1780|Enclosure:ODP|Frame:364TS,
1311555,06018OT3E364TF3,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364T,
1311554,06018OT3E364TC,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1800|Enclosure:ODP|Frame:364TC,
1311553,06018OT3E364T,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1780|Enclosure:ODP|Frame:364T,
1311552,06012OT3E404T,Hz:60|Voltage:208-230/460|Phase:3|HP:60|RPM:1185|Enclosure:ODP|Frame:404/5T,
1311551,05036OT3V324TS,Hz:60|Voltage:200/400|Phase:3|HP:50|RPM:3600|Enclosure:ODP|Frame:324TS,
1311550,05036OT3H324TSC,Hz:60|Voltage:575|Phase:3|HP:50|RPM:3600|Enclosure:ODP|Frame:324TSC,
1311549,05036OT3H324TS,Hz:60|Voltage:575|Phase:3|HP:50|RPM:3555|Enclosure:ODP|Frame:324TS,
1311548,05036OT3E324TSC,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:3600|Enclosure:ODP|Frame:324TSC,
1311547,05036OT3E324TS,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:3555|Enclosure:ODP|Frame:324TS,
1311546,05018OT3V326TS,Hz:60|Voltage:200/400|Phase:3|HP:50|RPM:1775|Enclosure:ODP|Frame:326TS,
1311545,05018OT3P326T,Hz:60|Voltage:200|Phase:3|HP:50|RPM:1775|Enclosure:ODP|Frame:326T,
1311544,05018OT3H326TS,Hz:60|Voltage:575|Phase:3|HP:50|RPM:1800|Enclosure:ODP|Frame:326TS,
1311543,05018OT3H326TC,Hz:60|Voltage:575|Phase:3|HP:50|RPM:1800|Enclosure:ODP|Frame:326TC,
1311542,05018OT3H326T,Hz:60|Voltage:575|Phase:3|HP:50|RPM:1775|Enclosure:ODP|Frame:326T,
1311541,05018OT3G326TS,Hz:60|Voltage:460|Phase:3|HP:50|RPM:1800|Enclosure:ODP|Frame:326TS,
1311540,05018OT3E326TSCF2,Voltage:230/460|Phase:3|Frame:326TSC|RPM:1800|HP:50|Enclosure:ODP,
1311539,05018OT3E326TSC,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:1800|Enclosure:ODP|Frame:326TSC,
1311538,05018OT3E326TS,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:1775|Enclosure:ODP|Frame:326TS,
1311537,05018OT3E326TF3,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:1800|Enclosure:ODP|Frame:326T,
1311536,05018OT3E326TC,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:1800|Enclosure:ODP|Frame:326TC,
1311535,05018OT3E326T,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:1775|Enclosure:ODP|Frame:326T,
1311534,05012OT3E365TC,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:1200|Enclosure:ODP|Frame:365TC,
1311533,05012OT3E365T,Hz:60|Voltage:208-230/460|Phase:3|HP:50|RPM:1185|Enclosure:ODP|Frame:364/5T,
1311532,04036OT3V286TS,Hz:60|Voltage:200/400|Phase:3|HP:40|RPM:3535|Enclosure:ODP|Frame:286TS,
1311531,04036OT3P286TS,Hz:60|Voltage:200|Phase:3|HP:40|RPM:3600|Enclosure:ODP|Frame:286TS,
1311530,04036OT3H286TSC,Hz:60|Voltage:575|Phase:3|HP:40|RPM:3600|Enclosure:ODP|Frame:286TSC,
1311529,04036OT3H286TS,Hz:60|Voltage:575|Phase:3|HP:40|RPM:3535|Enclosure:ODP|Frame:286TS,
1311528,04036OT3E286TSC,Hz:60|Voltage:208-230/460|Phase:3|HP:40|RPM:3600|Enclosure:ODP|Frame:286TSC,
