"ID","ATTRIBUTES"
1310305,"Enclosure:IC411-TEFC|Frame:182/4T|HP:5|Hz:60|Phase:3|RPM:3500|Voltage:575"
1310306,"Enclosure:IC411-TEFC|Frame:182/4T|HP:5|Hz:60|Phase:3|RPM:3500|Voltage:460"
1310307,"Enclosure:IC411-TEFC|Frame:182/4T|HP:5|Hz:60|Phase:3|RPM:3500|Voltage:460"
1310308,"Enclosure:IC411-TEFC|Frame:256TC|HP:7.5|Hz:60|Phase:3|RPM:900|Voltage:460"
1310309,"Enclosure:IC411-TEFC|Frame:256T|HP:7.5|Hz:60|Phase:3|RPM:900|Voltage:460"
1310310,"Enclosure:IC411-TEFC|Frame:254/6T|HP:7.5|Hz:60|Phase:3|RPM:1175|Voltage:575"
1310311,"Enclosure:IC411-TEFC|Frame:254/6T|HP:7.5|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310312,"Enclosure:IC411-TEFC|Frame:254/6T|HP:7.5|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310313,"Enclosure:IC411-TEFC|Frame:213/5T|HP:7.5|Hz:60|Phase:3|RPM:1765|Voltage:575"
1310314,"Enclosure:IC411-TEFC|Frame:213/5T|HP:7.5|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310315,"Enclosure:IC411-TEFC|Frame:213/5T|HP:7.5|Hz:60|Phase:3|RPM:1765|Voltage:460"
1310316,"Enclosure:IC411-TEFC|Frame:213TC|HP:7.5|Hz:60|Phase:3|RPM:1800|Voltage:460"
1310317,"Enclosure:IC411-TEFC|Frame:213/5T|HP:7.5|Hz:60|Phase:3|RPM:3520|Voltage:575"
1310318,"Enclosure:IC411-TEFC|Frame:213/5T|HP:7.5|Hz:60|Phase:3|RPM:3520|Voltage:460"
1310319,"Enclosure:IC411-TEFC|Frame:213/5T|HP:7.5|Hz:60|Phase:3|RPM:3520|Voltage:460"
1310320,"Enclosure:IC411-TEFC|Frame:284/6T|HP:10|Hz:60|Phase:3|RPM:880|Voltage:460"
1310321,"Enclosure:IC411-TEFC|Frame:284/6T|HP:10|Hz:60|Phase:3|RPM:880|Voltage:460"
1310322,"Enclosure:IC411-TEFC|Frame:254/6T|HP:10|Hz:60|Phase:3|RPM:1175|Voltage:575"
1310323,"Enclosure:IC411-TEFC|Frame:254/6T|HP:10|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310324,"Enclosure:IC411-TEFC|Frame:254/6T|HP:10|Hz:60|Phase:3|RPM:1175|Voltage:460"
1310325,"Enclosure:IC411-TEFC|Frame:213/5T|HP:10|Hz:60|Phase:3|RPM:1760|Voltage:575"
1310326,"Enclosure:IC411-TEFC|Frame:213/5T|HP:10|Hz:60|Phase:3|RPM:1760|Voltage:460"
1310327,"Enclosure:IC411-TEFC|Frame:213/5T|HP:10|Hz:60|Phase:3|RPM:1760|Voltage:460"
1310328,"Enclosure:IC411-TEFC|Frame:215TC|HP:10|Hz:60|Phase:3|RPM:1800|Voltage:460"
1310329,"Enclosure:IC411-TEFC|Frame:213/5T|HP:10|Hz:60|Phase:3|RPM:3515|Voltage:575"
1310330,"Enclosure:IC411-TEFC|Frame:213/5T|HP:10|Hz:60|Phase:3|RPM:3515|Voltage:460"
1310331,"Enclosure:IC411-TEFC|Frame:213/5T|HP:10|Hz:60|Phase:3|RPM:3515|Voltage:460"
1310332,"Enclosure:IC411-TEFC|Frame:284/6T|HP:15|Hz:60|Phase:3|RPM:880|Voltage:460"
1310333,"Enclosure:IC411-TEFC|Frame:284/6T|HP:15|Hz:60|Phase:3|RPM:880|Voltage:460"
